1999-08-11,56.00,59.750039,55.937559,59.687601,212584400,2.002376
1999-08-10,53.999961,56.00,53.625039,55.375039,104056400,1.8577
1999-08-09,54.343801,55.187441,54.25,54.437601,58321200,1.826251
1999-08-06,54.062399,55.312601,53.499879,54.125121,108889200,1.815768
1999-08-05,53.499879,54.874961,52.125082,54.750082,80634400,1.836734
1999-08-04,55.187441,55.875121,53.250121,53.81264,92856400,1.805285
1999-08-03,56.750117,57.437523,53.625039,55.249879,92094800,1.853501
1999-08-02,55.625082,58.000039,55.499918,55.749961,90610800,1.870278
1999-07-30,54.500039,56.124883,54.500039,55.68752,95785200,1.868183
1999-07-29,53.375,55.249879,53.124961,53.875082,68868800,1.80738
1999-07-28,53.875082,55.375039,53.000082,54.374879,82227600,1.824147
1999-07-27,52.624879,53.93752,52.50,53.68748,98977200,1.801086
1999-07-26,52.874918,53.000082,50.874879,50.937601,87796800,1.708834
1999-07-23,52.81248,53.749918,52.687601,53.312559,57262800,1.788509
1999-07-22,53.625039,53.875082,51.124918,52.375121,101682000,1.75706
1999-07-21,54.062399,55.43748,52.874918,54.062399,179541600,1.813664
1999-07-20,54.56248,55.499918,52.750039,52.874918,110518800,1.773827
1999-07-19,53.93752,55.812399,52.312399,54.437601,140324800,1.826251
1999-07-16,53.625039,54.500039,53.000082,53.06252,102874800,1.78012
1999-07-15,55.875121,55.937559,51.31252,53.250121,422951200,1.786414
1999-07-14,54.500039,56.624961,54.500039,55.937559,156139200,1.876571
1999-07-13,53.499879,54.187559,52.874918,53.68748,70814800,1.801086
1999-07-12,55.499918,55.625082,54.187559,54.500039,75978000,1.828346
1999-07-09,54.500039,55.625082,53.000082,55.625082,152174400,1.866088
1999-07-08,51.124918,55.062559,50.874879,54.500039,406260400,1.828346
1999-07-07,47.374879,50.75,46.999961,49.875,274789200,1.673187
1999-07-06,45.93736,47.624918,45.81248,47.374879,113453200,1.589314
1999-07-02,45.531079,46.875082,45.18752,46.312559,30920400,1.553675
1999-07-01,46.312559,46.562601,45.249961,45.312399,37304400,1.520122
1999-06-30,45.687601,46.93752,44.93748,46.312559,85817200,1.553675
1999-06-29,42.718761,45.562441,42.624961,45.375121,95096400,1.522227
1999-06-28,42.43736,42.937441,42.374918,42.56252,69423200,1.427871
1999-06-25,42.500082,42.687399,42.062441,42.187601,73533600,1.415293
1999-06-24,43.625121,43.625121,42.250039,42.31248,108340400,1.419482
1999-06-23,45.06264,45.093719,43.562399,43.687559,132874000,1.465613
1999-06-22,46.312559,46.93752,45.375121,45.375121,37769200,1.522227
1999-06-21,46.999961,47.25,46.000082,46.499879,33787600,1.55996
1999-06-18,45.375121,47.25,45.18752,47.125121,52015600,1.580935
